ui,uj,distance
BDSU040,BDSU078,283.9888175
BDSU040,BDSU079,289.2806859
BDSU041,BDSU001,43.86196101
BDSU041,BDSU002,24.94434358
BDSU041,BDSU003,149.4166858
BDSU041,BDSU004,156.0173321
BDSU041,BDSU005,143.9950178
BDSU041,BDSU006,68.37278487
BDSU041,BDSU007,153.4646366
BDSU041,BDSU008,152.479247
BDSU041,BDSU009,153.6753381
BDSU041,BDSU010,69.4586428
BDSU041,BDSU011,150.5964983
BDSU041,BDSU012,73.65084868
BDSU041,BDSU013,108.4860906
BDSU041,BDSU014,152.6395061
BDSU041,BDSU015,157.6863269
BDSU041,BDSU016,151.5578535
BDSU041,BDSU017,204.9701405
BDSU041,BDSU018,158.2570383
BDSU041,BDSU019,
BDSU041,BDSU020,286.6147774
BDSU041,BDSU021,271.7471491
BDSU041,BDSU022,271.1549047
BDSU041,BDSU023,269.2612737
BDSU041,BDSU024,112.0024731
BDSU041,BDSU025,268.5539212
BDSU041,BDSU026,270.880785
BDSU041,BDSU027,276.5637591
BDSU041,BDSU028,285.4381637
BDSU041,BDSU029,274.3513838
BDSU041,BDSU030,305.9872895
BDSU041,BDSU031,266.0885056
BDSU041,BDSU032,362.416078
BDSU041,BDSU033,328.4057256
BDSU041,BDSU034,263.8934151
BDSU041,BDSU035,380.9092557
BDSU041,BDSU036,161.1128314
BDSU041,BDSU037,205.991504
BDSU041,BDSU038,32.62610958
BDSU041,BDSU039,126.0213225
BDSU041,BDSU040,31.30086158
BDSU041,BDSU041,0
BDSU041,BDSU042,10.77419598
BDSU041,BDSU043,50.37072242
BDSU041,BDSU044,13.53104047
BDSU041,BDSU045,77.64651333
BDSU041,BDSU046,207.8706164
BDSU041,BDSU047,212.4378012
BDSU041,BDSU048,13.06562135
BDSU041,BDSU049,84.28120813
BDSU041,BDSU050,210.6875953
BDSU041,BDSU051,175.9599261
BDSU041,BDSU052,265.372843
BDSU041,BDSU053,256.8501555
BDSU041,BDSU054,302.8776146
BDSU041,BDSU055,277.7726697
BDSU041,BDSU056,289.118234
BDSU041,BDSU057,283.0178854
BDSU041,BDSU058,280.6698158
BDSU041,BDSU059,252.8802084
BDSU041,BDSU060,304.3425139
BDSU041,BDSU061,303.4602148
BDSU041,BDSU062,309.9267541
BDSU041,BDSU063,327.8495105
BDSU041,BDSU064,308.0053896
BDSU041,BDSU065,335.1173116
BDSU041,BDSU066,325.7043333
BDSU041,BDSU067,314.4705028
BDSU041,BDSU068,327.8495105
BDSU041,BDSU069,328.4606278
BDSU041,BDSU070,335.7022736
BDSU041,BDSU071,306.0021594
BDSU041,BDSU072,347.5992377
BDSU041,BDSU073,311.0265345
BDSU041,BDSU074,424.4069129
BDSU041,BDSU075,423.3557433
BDSU041,BDSU076,294.4736037
BDSU041,BDSU077,341.3096974
BDSU041,BDSU078,299.5505232
BDSU041,BDSU079,307.260285
BDSU042,BDSU001,33.81339723
BDSU042,BDSU002,15.13636159
BDSU042,BDSU003,145.2908449
BDSU042,BDSU004,151.3959903
BDSU042,BDSU005,142.7118346
BDSU042,BDSU006,58.76792533
BDSU042,BDSU007,152.9647855
BDSU042,BDSU008,150.4786013
BDSU042,BDSU009,151.735654
BDSU042,BDSU010,59.10712719
BDSU042,BDSU011,149.6731034
BDSU042,BDSU012,64.16609315
BDSU042,BDSU013,99.21745745
BDSU042,BDSU014,148.2955441
BDSU042,BDSU015,153.4208896
BDSU042,BDSU016,147.2853598
BDSU042,BDSU017,202.3597861
BDSU042,BDSU018,153.5048493
BDSU042,BDSU019,
BDSU042,BDSU020,282.2737482
BDSU042,BDSU021,268.5939448
BDSU042,BDSU022,271.1812933
BDSU042,BDSU023,268.1518889
BDSU042,BDSU024,101.8164642
BDSU042,BDSU025,266.9971917
BDSU042,BDSU026,265.803834
BDSU042,BDSU027,272.0944459
BDSU042,BDSU028,281.7998375
BDSU042,BDSU029,269.4826168
BDSU042,BDSU030,302.4290322
BDSU042,BDSU031,261.8110485
BDSU042,BDSU032,358.929971
BDSU042,BDSU033,324.7417319
BDSU042,BDSU034,260.1641984
BDSU042,BDSU035,377.4529439
BDSU042,BDSU036,156.5082967
BDSU042,BDSU037,202.8095513
BDSU042,BDSU038,21.93221487
BDSU042,BDSU039,120.9273133
BDSU042,BDSU040,20.52814825
BDSU042,BDSU041,10.77419598
BDSU042,BDSU042,0
BDSU042,BDSU043,40.66888128
BDSU042,BDSU044,6.235337283
BDSU042,BDSU045,66.87838442
BDSU042,BDSU046,207.2182217
BDSU042,BDSU047,211.8247032
BDSU042,BDSU048,7.892307717
BDSU042,BDSU049,73.54281404
BDSU042,BDSU050,206.7306353
BDSU042,BDSU051,172.4155831
BDSU042,BDSU052,263.61977
BDSU042,BDSU053,253.3072387
BDSU042,BDSU054,296.4631959
BDSU042,BDSU055,272.073789
BDSU042,BDSU056,283.844764
BDSU042,BDSU057,276.8389298
BDSU042,BDSU058,275.2108904
BDSU042,BDSU059,250.6786284
BDSU042,BDSU060,298.5416875
BDSU042,BDSU061,296.9840463
BDSU042,BDSU062,303.9232715
BDSU042,BDSU063,321.6979507
BDSU042,BDSU064,302.1237489
BDSU042,BDSU065,328.8575567
BDSU042,BDSU066,319.8222659
BDSU042,BDSU067,308.1703241
BDSU042,BDSU068,321.6979507
BDSU042,BDSU069,322.7822045
BDSU042,BDSU070,330.0262688
BDSU042,BDSU071,300.1091386
BDSU042,BDSU072,342.6144774
BDSU042,BDSU073,307.3867493
BDSU042,BDSU074,421.8632329
BDSU042,BDSU075,420.9829507
BDSU042,BDSU076,288.3039733
BDSU042,BDSU077,334.8520578
BDSU042,BDSU078,294.0358637
BDSU042,BDSU079,300.9431515
BDSU043,BDSU001,7.493735134
BDSU043,BDSU002,25.56451475
BDSU043,BDSU003,117.3919241
BDSU043,BDSU004,121.6887689
BDSU043,BDSU005,124.8857349
BDSU043,BDSU006,18.10117969
BDSU043,BDSU007,137.5353705
BDSU043,BDSU008,129.7311893
BDSU043,BDSU009,131.1550818
BDSU043,BDSU010,20.85779927
BDSU043,BDSU011,132.8386668
BDSU043,BDSU012,23.54137828
BDSU043,BDSU013,58.66266823
BDSU043,BDSU014,119.5792677
BDSU043,BDSU015,124.8110247
BDSU043,BDSU016,118.8355048
BDSU043,BDSU017,178.065833
BDSU043,BDSU018,123.3232137
BDSU043,BDSU019,
BDSU043,BDSU020,251.6386466
BDSU043,BDSU021,241.6508962
BDSU043,BDSU022,254.8820932
BDSU043,BDSU023,247.924526
BDSU043,BDSU024,61.96152589
BDSU043,BDSU025,245.2646131
BDSU043,BDSU026,233.1995095
BDSU043,BDSU027,241.1599486
BDSU043,BDSU028,253.2491278
BDSU043,BDSU029,237.4319634
BDSU043,BDSU030,273.9701499
BDSU043,BDSU031,231.5131188
BDSU043,BDSU032,330.3674511
BDSU043,BDSU033,295.8277701
BDSU043,BDSU034,231.5207963
BDSU043,BDSU035,348.895802
BDSU043,BDSU036,126.7202676
BDSU043,BDSU037,176.6232399
BDSU043,BDSU038,21.50632123
BDSU043,BDSU039,90.72228136
BDSU043,BDSU040,24.44269161
BDSU043,BDSU041,50.37072242
BDSU043,BDSU042,40.66888128
BDSU043,BDSU043,0
BDSU043,BDSU044,36.88057601
BDSU043,BDSU045,35.67489603
BDSU043,BDSU046,189.5782055
BDSU043,BDSU047,194.2258186
BDSU043,BDSU048,37.83622097
BDSU043,BDSU049,39.92195459
BDSU043,BDSU050,178.0097876
BDSU043,BDSU051,145.6720803
BDSU043,BDSU052,241.2678957
BDSU043,BDSU053,225.3012036
BDSU043,BDSU054,260.3067411
BDSU043,BDSU055,237.772857
BDSU043,BDSU056,250.6009817
BDSU043,BDSU057,241.3130448
BDSU043,BDSU058,241.5201105
BDSU043,BDSU059,226.9933684
BDSU043,BDSU060,263.8613724
BDSU043,BDSU061,260.6834357
BDSU043,BDSU062,268.7204955
BDSU043,BDSU063,286.0804306
BDSU043,BDSU064,267.2276964
BDSU043,BDSU065,292.9651
BDSU043,BDSU066,284.862279
BDSU043,BDSU067,272.2432563
BDSU043,BDSU068,286.0804306
BDSU043,BDSU069,288.3188065
BDSU043,BDSU070,295.5442065
BDSU043,BDSU071,265.1925132
BDSU043,BDSU072,309.8804448
BDSU043,BDSU073,278.6500777
BDSU043,BDSU074,395.8893468
BDSU043,BDSU075,395.5434936
BDSU043,BDSU076,252.7552649
BDSU043,BDSU077,298.4902014
BDSU043,BDSU078,260.1059507
BDSU043,BDSU079,264.9991815
BDSU044,BDSU001,30.53712009
BDSU044,BDSU002,11.70476867
BDSU044,BDSU003,139.1267707
BDSU044,BDSU004,145.2908775
BDSU044,BDSU005,136.5305925
BDSU044,BDSU006,54.85165663
BDSU044,BDSU007,146.8585024
BDSU044,BDSU008,144.2546544
BDSU044,BDSU009,145.5139192
BDSU044,BDSU010,56.29138381
BDSU044,BDSU011,143.5217771
BDSU044,BDSU012,60.12049305
BDSU044,BDSU013,94.96847592
BDSU044,BDSU014,142.1552071
BDSU044,BDSU015,147.2728624
BDSU044,BDSU016,141.1368477
BDSU044,BDSU017,196.1246584
BDSU044,BDSU018,147.4185735
BDSU044,BDSU019,
BDSU044,BDSU020,276.1488382
BDSU044,BDSU021,262.3729268
BDSU044,BDSU022,265.1186644
BDSU044,BDSU023,261.9685326
BDSU044,BDSU024,98.64765672
BDSU044,BDSU025,260.7853585
BDSU044,BDSU026,259.7862735
BDSU044,BDSU027,265.9849016
BDSU044,BDSU028,275.6070771
BDSU044,BDSU029,263.4305266
BDSU044,BDSU030,296.2314193
BDSU044,BDSU031,255.6772411
BDSU044,BDSU032,352.7292016
BDSU044,BDSU033,318.5525236
BDSU044,BDSU034,253.9772667
BDSU044,BDSU035,371.2506794
BDSU044,BDSU036,150.4020783
BDSU044,BDSU037,196.5872312
BDSU044,BDSU038,20.5801509
BDSU044,BDSU039,114.8845065
BDSU044,BDSU040,20.03942087
BDSU044,BDSU041,13.53104047
BDSU044,BDSU042,6.235337283
BDSU044,BDSU043,36.88057601
BDSU044,BDSU044,0
BDSU044,BDSU045,65.6326006
BDSU044,BDSU046,201.0824383
BDSU044,BDSU047,205.6923697
BDSU044,BDSU048,2.439676543
BDSU044,BDSU049,71.95812262
BDSU044,BDSU050,200.5591339
BDSU044,BDSU051,166.2093867
BDSU044,BDSU052,257.3990132
BDSU044,BDSU053,247.1065452
BDSU044,BDSU054,290.76107
BDSU044,BDSU055,266.1820243
BDSU044,BDSU056,277.8648626
BDSU044,BDSU057,271.0678027
BDSU044,BDSU058,269.2672215
BDSU044,BDSU059,244.4454685
BDSU044,BDSU060,292.6760255
BDSU044,BDSU061,291.3005366
BDSU044,BDSU062,298.108096
BDSU044,BDSU063,315.9231846
BDSU044,BDSU064,296.277879
BDSU044,BDSU065,323.1131955
BDSU044,BDSU066,313.9778559
BDSU044,BDSU067,302.4358714
BDSU044,BDSU068,315.9231846
BDSU044,BDSU069,316.889954
BDSU044,BDSU070,324.1339612
BDSU044,BDSU071,294.2658986
BDSU044,BDSU072,336.5863832
BDSU044,BDSU073,301.1951169
BDSU044,BDSU074,415.6286129
BDSU044,BDSU075,414.7476188
BDSU044,BDSU076,282.5313886
BDSU044,BDSU077,329.1658592
BDSU044,BDSU078,288.1055083
BDSU044,BDSU079,295.2129618
BDSU045,BDSU001,37.77933709
BDSU045,BDSU002,54.26536298
BDSU045,BDSU003,134.5429544
BDSU045,BDSU004,136.4911103
BDSU045,BDSU005,150.2980262
BDSU045,BDSU006,30.53714749
BDSU045,BDSU007,164.0158743
BDSU045,BDSU008,152.8313658
BDSU045,BDSU009,154.3235754
BDSU045,BDSU010,18.57394451
BDSU045,BDSU011,158.5937782
BDSU045,BDSU012,32.30948783
BDSU045,BDSU013,53.28426657
BDSU045,BDSU014,135.6825516
BDSU045,BDSU015,140.7433221
BDSU045,BDSU016,135.286956
BDSU045,BDSU017,196.4467489
BDSU045,BDSU018,137.4409777
BDSU045,BDSU019,
BDSU045,BDSU020,261.3298864
BDSU045,BDSU021,255.963588
BDSU045,BDSU022,278.4057856
BDSU045,BDSU023,268.5286007
BDSU045,BDSU024,43.367741
BDSU045,BDSU025,264.6271531
BDSU045,BDSU026,240.412335
BDSU045,BDSU027,250.6197191
BDSU045,BDSU028,265.5390921
BDSU045,BDSU029,245.3894431
BDSU045,BDSU030,286.0741103
BDSU045,BDSU031,241.9901854
BDSU045,BDSU032,341.7223693
BDSU045,BDSU033,307.1155153
BDSU045,BDSU034,244.0625666
BDSU045,BDSU035,360.0936575
BDSU045,BDSU036,141.1436597
BDSU045,BDSU037,193.1616247
BDSU045,BDSU038,45.1537398
BDSU045,BDSU039,107.1782281
BDSU045,BDSU040,46.35387565
BDSU045,BDSU041,77.64651333
BDSU045,BDSU042,66.87838442
BDSU045,BDSU043,35.67489603
BDSU045,BDSU044,65.6326006
BDSU045,BDSU045,0
BDSU045,BDSU046,213.1920703
BDSU045,BDSU047,217.773045
BDSU045,BDSU048,67.41219242
BDSU045,BDSU049,7.568200364
BDSU045,BDSU050,191.6924702
BDSU045,BDSU051,162.6817247
BDSU045,BDSU052,260.1418313
BDSU045,BDSU053,238.7063068
BDSU045,BDSU054,260.9046923
BDSU045,BDSU055,242.1797399
BDSU045,BDSU056,256.5340405
BDSU045,BDSU057,243.443734
BDSU045,BDSU058,246.8836128
BDSU045,BDSU059,244.8752932
BDSU045,BDSU060,267.2033884
BDSU045,BDSU061,260.9799178
BDSU045,BDSU062,271.0526212
BDSU045,BDSU063,287.4139015
BDSU045,BDSU064,270.1390049
BDSU045,BDSU065,293.6852276
BDSU045,BDSU066,287.4330077
BDSU045,BDSU067,273.1427671
BDSU045,BDSU068,287.4139015
BDSU045,BDSU069,291.7248882
BDSU045,BDSU070,298.8346337
BDSU045,BDSU071,268.0947071
BDSU045,BDSU072,315.8411488
BDSU045,BDSU073,290.3609265
BDSU045,BDSU074,409.658201
BDSU045,BDSU075,409.8784803
BDSU045,BDSU076,254.6628147
BDSU045,BDSU077,298.2018752
BDSU045,BDSU078,264.7853934
BDSU045,BDSU079,265.9606429
BDSU046,BDSU001,194.6599788
BDSU046,BDSU002,199.1852478
BDSU046,BDSU003,83.50856734
BDSU046,BDSU004,86.69743361
BDSU046,BDSU005,65.01754167
BDSU046,BDSU006,183.7657647
BDSU046,BDSU007,54.4132173
BDSU046,BDSU008,60.38290694
BDSU046,BDSU009,58.89908082
BDSU046,BDSU010,195.6144577
BDSU046,BDSU011,57.60849969
BDSU046,BDSU012,181.0114361
BDSU046,BDSU013,172.2690416
BDSU046,BDSU014,84.50929183
BDSU046,BDSU015,80.87978772
BDSU046,BDSU016,84.15003874
BDSU046,BDSU017,38.00017113
BDSU046,BDSU018,87.65521995
BDSU046,BDSU019,
BDSU046,BDSU020,115.0713866
BDSU046,BDSU021,83.92569157
BDSU046,BDSU022,65.37296796
BDSU046,BDSU023,61.99798004
BDSU046,BDSU024,193.6999561
BDSU046,BDSU025,63.44573513
BDSU046,BDSU026,117.6487908
BDSU046,BDSU027,109.7777535
BDSU046,BDSU028,102.4771923
BDSU046,BDSU029,115.8595198
BDSU046,BDSU030,118.8547919
BDSU046,BDSU031,98.68159102
BDSU046,BDSU032,169.8146463
BDSU046,BDSU033,140.3401691
BDSU046,BDSU034,87.18123818
BDSU046,BDSU035,187.0937297
BDSU046,BDSU036,84.28114172
BDSU046,BDSU037,49.25247119
BDSU046,BDSU038,204.350631
BDSU046,BDSU039,108.5371424
BDSU046,BDSU040,207.1036003
BDSU046,BDSU041,207.8706164
BDSU046,BDSU042,207.2182217
BDSU046,BDSU043,189.5782055
BDSU046,BDSU044,201.0824383
BDSU046,BDSU045,213.1920703
BDSU046,BDSU046,0
BDSU046,BDSU047,4.651942455
BDSU046,BDSU048,199.351971
BDSU046,BDSU049,211.2813368
BDSU046,BDSU050,65.3960847
BDSU046,BDSU051,61.82838097
BDSU046,BDSU052,61.84946118
BDSU046,BDSU053,78.89279055
BDSU046,BDSU054,169.2195858
BDSU046,BDSU055,135.4047688
BDSU046,BDSU056,134.5989719
BDSU046,BDSU057,149.6242214
BDSU046,BDSU058,132.3060156
BDSU046,BDSU059,55.2950248
BDSU046,BDSU060,156.8990448
BDSU046,BDSU061,171.0650499
BDSU046,BDSU062,165.4866332
BDSU046,BDSU063,182.817887
BDSU046,BDSU064,161.4153329
BDSU046,BDSU065,191.0303873
BDSU046,BDSU066,175.454013
BDSU046,BDSU067,175.4563919
BDSU046,BDSU068,182.817887
BDSU046,BDSU069,173.6079719
BDSU046,BDSU070,179.5717315
BDSU046,BDSU071,160.1141613
BDSU046,BDSU072,177.2098427
BDSU046,BDSU073,124.4242786
BDSU046,BDSU074,221.9495857
BDSU046,BDSU075,219.9043786
BDSU046,BDSU076,157.5237609
BDSU046,BDSU077,200.3919899
BDSU046,BDSU078,147.3248908
BDSU046,BDSU079,170.3099697
BDSU047,BDSU001,199.31141
BDSU047,BDSU002,203.8232559
BDSU047,BDSU003,87.72811746
BDSU047,BDSU004,90.68145452
BDSU047,BDSU005,69.66643866
BDSU047,BDSU006,188.3760853
BDSU047,BDSU007,58.97332526
BDSU047,BDSU008,64.98382935
BDSU047,BDSU009,63.50299972
BDSU047,BDSU010,200.2171244
BDSU047,BDSU011,62.23823735
BDSU047,BDSU012,185.6039047
BDSU047,BDSU013,176.6381805
BDSU047,BDSU014,88.62267673
BDSU047,BDSU015,84.89379288
BDSU047,BDSU016,88.29976536
BDSU047,BDSU017,39.88264093
BDSU047,BDSU018,91.55979759
BDSU047,BDSU019,
BDSU047,BDSU020,113.4556627
BDSU047,BDSU021,81.59361887
BDSU047,BDSU022,60.74455816
BDSU047,BDSU023,57.65507052
BDSU047,BDSU024,198.0479823
BDSU047,BDSU025,59.48146903
BDSU047,BDSU026,117.0579112
BDSU047,BDSU027,108.5371351
BDSU047,BDSU028,100.2616407
BDSU047,BDSU029,115.0075884
BDSU047,BDSU030,116.1689256
BDSU047,BDSU031,97.60304073
BDSU047,BDSU032,166.4963671
BDSU047,BDSU033,137.4403592
BDSU047,BDSU034,85.68442754
BDSU047,BDSU035,183.650936
BDSU047,BDSU036,88.13714171
BDSU047,BDSU037,51.03669766
BDSU047,BDSU038,208.9996658
BDSU047,BDSU039,112.9497001
BDSU047,BDSU040,211.7514648
BDSU047,BDSU041,212.4378012
BDSU047,BDSU042,211.8247032
BDSU047,BDSU043,194.2258186
BDSU047,BDSU044,205.6923697
BDSU047,BDSU045,217.773045
BDSU047,BDSU046,4.651942455
BDSU047,BDSU047,0
BDSU047,BDSU048,203.956448
BDSU047,BDSU049,215.8320293
BDSU047,BDSU050,66.95099409
BDSU047,BDSU051,65.44911512
BDSU047,BDSU052,58.13178615
BDSU047,BDSU053,77.48723707
BDSU047,BDSU054,168.8496103
BDSU047,BDSU055,135.0766519
BDSU047,BDSU056,133.6798339
BDSU047,BDSU057,149.5011984
BDSU047,BDSU058,131.7316461
BDSU047,BDSU059,52.47889042
BDSU047,BDSU060,156.0567847
BDSU047,BDSU061,170.7278129
BDSU047,BDSU062,164.6909486
BDSU047,BDSU063,181.8379319
BDSU047,BDSU064,160.5644283
BDSU047,BDSU065,190.0252316
BDSU047,BDSU066,174.3060814
BDSU047,BDSU067,174.7986098
BDSU047,BDSU068,181.8379319
BDSU047,BDSU069,172.2652655
BDSU047,BDSU070,178.1233708
BDSU047,BDSU071,159.308836
BDSU047,BDSU072,175.090606
BDSU047,BDSU073,121.7297598
BDSU047,BDSU074,217.9042928
BDSU047,BDSU075,215.7913267
BDSU047,BDSU076,157.1454978
BDSU047,BDSU077,199.4485101
BDSU047,BDSU078,146.3624979
BDSU047,BDSU079,169.7903404
BDSU048,BDSU001,31.76081061
BDSU048,BDSU002,13.21202571
BDSU048,BDSU003,138.0688257
BDSU048,BDSU004,144.3536379
BDSU048,BDSU005,134.8868368
BDSU048,BDSU006,55.67658578
BDSU048,BDSU007,145.0856698
BDSU048,BDSU008,142.7469276
BDSU048,BDSU009,143.995079
BDSU048,BDSU010,57.58369069
BDSU048,BDSU011,141.8184075
BDSU048,BDSU012,60.86874917
BDSU048,BDSU013,95.56297559
BDSU048,BDSU014,141.1498773
BDSU048,BDSU015,146.2501813
BDSU048,BDSU016,140.1141696
BDSU048,BDSU017,194.7518686
BDSU048,BDSU018,146.5141561
BDSU048,BDSU019,
BDSU048,BDSU020,275.1618546
BDSU048,BDSU021,261.1216589
BDSU048,BDSU022,263.2910887
BDSU048,BDSU023,260.3263563
BDSU048,BDSU024,99.74081867
BDSU048,BDSU025,259.2222596
BDSU048,BDSU026,258.9761475
BDSU048,BDSU027,265.0273016
BDSU048,BDSU028,274.4611248
BDSU048,BDSU029,262.5690031
BDSU048,BDSU030,295.0697298
BDSU048,BDSU031,254.6737973
BDSU048,BDSU032,351.5556787
BDSU048,BDSU033,317.4154877
BDSU048,BDSU034,252.8492601
BDSU048,BDSU035,370.0717574
BDSU048,BDSU036,149.4618998
BDSU048,BDSU037,195.3326014
BDSU048,BDSU038,22.52432949
BDSU048,BDSU039,114.0585987
BDSU048,BDSU040,22.17333289
BDSU048,BDSU041,13.06562135
BDSU048,BDSU042,7.892307717
BDSU048,BDSU043,37.83622097
BDSU048,BDSU044,2.439676543
BDSU048,BDSU045,67.41219242
BDSU048,BDSU046,199.351971
BDSU048,BDSU047,203.956448
BDSU048,BDSU048,0
BDSU048,BDSU049,73.63294227
BDSU048,BDSU050,199.4755061
BDSU048,BDSU051,165.0265405
BDSU048,BDSU052,255.8713403
BDSU048,BDSU053,245.9369026
BDSU048,BDSU054,290.3096237
BDSU048,BDSU055,265.5327524
BDSU048,BDSU056,277.1053931
BDSU048,BDSU057,270.5494915
BDSU048,BDSU058,268.5550317
BDSU048,BDSU059,243.0005549
BDSU048,BDSU060,292.0549144
BDSU048,BDSU061,290.8667952
BDSU048,BDSU062,297.5419781
BDSU048,BDSU063,315.3982055
BDSU048,BDSU064,295.6786111
BDSU048,BDSU065,322.6184826
BDSU048,BDSU066,313.3791776
BDSU048,BDSU067,301.9521898
BDSU048,BDSU068,315.3982055
BDSU048,BDSU069,316.2370215
BDSU048,BDSU070,323.4805994
BDSU048,BDSU071,293.6696485
BDSU048,BDSU072,335.7571452
BDSU048,BDSU073,300.0515667
BDSU048,BDSU074,414.2643831
BDSU048,BDSU075,413.3499367
BDSU048,BDSU076,282.010745
BDSU048,BDSU077,328.72723
BDSU048,BDSU078,287.4086328
BDSU048,BDSU079,294.7339459
BDSU049,BDSU001,43.07927924
BDSU049,BDSU002,60.4272023
BDSU049,BDSU003,131.5090929
BDSU049,BDSU004,132.9611452
BDSU049,BDSU005,149.1265271
BDSU049,BDSU006,31.30087529
BDSU049,BDSU007,163.0732158
BDSU049,BDSU008,151.0379269
BDSU049,BDSU009,152.5387043
BDSU049,BDSU010,20.35017041
BDSU049,BDSU011,157.4716806
BDSU049,BDSU012,31.7608366
BDSU049,BDSU013,47.67884639
BDSU049,BDSU014,132.4216746
BDSU049,BDSU015,137.4099175
BDSU049,BDSU016,132.1009797
BDSU049,BDSU017,193.3491522
BDSU049,BDSU018,133.7689753
BDSU049,BDSU019,
BDSU049,BDSU020,256.4087523
BDSU049,BDSU021,251.8775909
BDSU049,BDSU022,276.3283207
BDSU049,BDSU023,265.7480059
BDSU049,BDSU024,36.17232143
BDSU049,BDSU025,261.5696801
BDSU049,BDSU026,235.1318157
BDSU049,BDSU027,245.6795755
BDSU049,BDSU028,261.059999
BDSU049,BDSU029,240.2159804
BDSU049,BDSU030,281.5282059
BDSU049,BDSU031,237.2383422
BDSU049,BDSU032,336.9757842
BDSU049,BDSU033,302.3969751
BDSU049,BDSU034,239.6705673
BDSU049,BDSU035,355.3022016
BDSU049,BDSU036,137.504985
BDSU049,BDSU037,189.6859438
BDSU049,BDSU038,51.67028784
BDSU049,BDSU039,104.2750938
BDSU049,BDSU040,53.07818167
BDSU049,BDSU041,84.28120813
BDSU049,BDSU042,73.54281403
BDSU049,BDSU043,39.92195459
BDSU049,BDSU044,71.95812262
BDSU049,BDSU045,7.568200364
BDSU049,BDSU046,211.2813368
BDSU049,BDSU047,215.8320293
BDSU049,BDSU048,73.63294227
BDSU049,BDSU049,0
BDSU049,BDSU050,187.6571858
BDSU049,BDSU051,159.4370256
BDSU049,BDSU052,256.9843951
BDSU049,BDSU053,234.4850765
BDSU049,BDSU054,254.674979
BDSU049,BDSU055,236.4802135
BDSU049,BDSU056,251.0309573
BDSU049,BDSU057,237.4326024
BDSU049,BDSU058,241.3131869
BDSU049,BDSU059,241.5344189
BDSU049,BDSU060,261.3179211
BDSU049,BDSU061,254.7135235
BDSU049,BDSU062,265.0283717
BDSU049,BDSU063,281.2435793
BDSU049,BDSU064,264.1919701
BDSU049,BDSU065,287.4332013
BDSU049,BDSU066,281.4200531
BDSU049,BDSU067,266.9349342
BDSU049,BDSU068,281.2435793
BDSU049,BDSU069,285.8174139
BDSU049,BDSU070,292.9038294
BDSU049,BDSU071,262.1491729
BDSU049,BDSU072,310.2643157
BDSU049,BDSU073,285.7390813
BDSU049,BDSU074,405.2848704
BDSU049,BDSU075,405.6110576
BDSU049,BDSU076,248.605819
BDSU049,BDSU077,291.8261249
BDSU049,BDSU078,259.0881597
BDSU049,BDSU079,259.7691674
BDSU050,BDSU001,184.6628645
BDSU050,BDSU002,195.0217159
BDSU050,BDSU003,61.4518212
BDSU050,BDSU004,56.32528064
BDSU050,BDSU005,78.96545743
BDSU050,BDSU006,166.5629893
BDSU050,BDSU007,80.78224639
BDSU050,BDSU008,66.38821936
BDSU050,BDSU009,65.93615621
BDSU050,BDSU010,176.9208899
BDSU050,BDSU011,77.81486004
BDSU050,BDSU012,162.2604173
BDSU050,BDSU013,141.7505821
BDSU050,BDSU014,58.671354
BDSU050,BDSU015,53.46786829
BDSU050,BDSU016,59.57445566
BDSU050,BDSU017,27.52688156
BDSU050,BDSU018,54.81579271
BDSU050,BDSU019,
BDSU050,BDSU020,76.33329575
BDSU050,BDSU021,64.27618882
BDSU050,BDSU022,109.15603
BDSU050,BDSU023,88.04841622
BDSU050,BDSU024,161.1244387
BDSU050,BDSU025,80.38134356
BDSU050,BDSU026,65.51577131
BDSU050,BDSU027,66.78834712
BDSU050,BDSU028,75.31942126
BDSU050,BDSU029,66.9737834
BDSU050,BDSU030,96.03495798
BDSU050,BDSU031,55.76722764
BDSU050,BDSU032,152.5257852
BDSU050,BDSU033,118.1306122
BDSU050,BDSU034,53.5938654
BDSU050,BDSU035,171.0669852
BDSU050,BDSU036,51.32145409
BDSU050,BDSU037,16.32626994
BDSU050,BDSU038,197.1357391
BDSU050,BDSU039,87.29472509
BDSU050,BDSU040,200.1762505
BDSU050,BDSU041,210.6875953
BDSU050,BDSU042,206.7306353
BDSU050,BDSU043,178.0097876
BDSU050,BDSU044,200.5591339
BDSU050,BDSU045,191.6924702
BDSU050,BDSU046,65.3960847
BDSU050,BDSU047,66.95099409
BDSU050,BDSU048,199.4755061
BDSU050,BDSU049,187.6571858
BDSU050,BDSU050,0
BDSU050,BDSU051,35.40098639
BDSU050,BDSU052,74.83295535
BDSU050,BDSU053,47.33523957
BDSU050,BDSU054,111.9525441
BDSU050,BDSU055,79.1606666
BDSU050,BDSU056,84.52987168
BDSU050,BDSU057,90.9795753
BDSU050,BDSU058,78.67718731
BDSU050,BDSU059,58.10199286
BDSU050,BDSU060,104.5265442
BDSU050,BDSU061,113.4759914
BDSU050,BDSU062,112.2406718
BDSU050,BDSU063,130.7466536
BDSU050,BDSU064,108.9094241
BDSU050,BDSU065,138.9349638
BDSU050,BDSU066,125.4468585
BDSU050,BDSU067,120.5160273
BDSU050,BDSU068,130.7466536
BDSU050,BDSU069,125.8800695
BDSU050,BDSU070,132.7934008
BDSU050,BDSU071,107.2058758
BDSU050,BDSU072,139.2936556
